Data,Species,ProBiomassInitial,Deployed,Sampled,Quadrant,Week,Block,Location,ProDivTrtType,ProDivTrtRich,ProDivTrtID,CfBiomass,GtBiomass,GvBiomass,GgBiomass,ProBiomass,Amphipods,Bivalves,Caprellids,Gastropods,Isopods,Megalopae,NonXanthidCrabs,Polychaetes,Pycnogonids,Shrimps,XanthidCrabs,Others,ConAbund,ConBiomass,ConDivRich
Part,Gg,5,7/19/12,8/16/12,1,9,27,4,Poly,3,IM,NA,NA,NA,8.2,8.2,6,0,2,57,7,0,0,5,0,0,0,0,77,0.208,5
Sum,All,15,7/19/12,8/16/12,1,9,27,4,Poly,3,IM,7.69,NA,27.91,8.2,43.8,9,0,3,81,10,0,0,6,0,0,0,0,109,0.345,5
Part,Cf,5,7/19/12,8/16/12,1,9,28,14,Poly,3,IM,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Part,Gv,5,7/19/12,8/16/12,1,9,28,14,Poly,3,IM,NA,NA,0.64,NA,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Part,Gg,5,7/19/12,8/16/12,1,9,28,14,Poly,3,IM,NA,NA,NA,6.42,6.42,2,0,0,34,1,0,0,5,2,0,1,0,45,0.111,6
Sum,All,15,7/19/12,8/16/12,1,9,28,14,Poly,3,IM,0,NA,0.64,6.42,7.06,2,0,0,34,1,0,0,5,2,0,1,0,45,0.111,6
Part,Cf,5,7/19/12,8/16/12,1,9,29,1,Poly,3,IM,7.17,NA,NA,NA,7.17,0,0,1,3,1,0,0,0,0,0,0,0,5,0.036,3
Part,Gv,5,7/19/12,8/16/12,1,9,29,1,Poly,3,IM,NA,NA,8.92,NA,8.92,0,0,0,11,2,0,0,0,0,0,0,0,13,0.039,2
Part,Gg,5,7/19/12,8/16/12,1,9,29,1,Poly,3,IM,NA,NA,NA,10.17,10.17,3,0,3,56,8,0,0,0,0,0,2,0,72,0.276,5
Sum,All,15,7/19/12,8/16/12,1,9,29,1,Poly,3,IM,7.17,NA,8.92,10.17,26.26,3,0,4,70,11,0,0,0,0,0,2,0,90,0.351,5
Part,Cf,5,7/19/12,8/16/12,1,9,30,34,Poly,3,IM,7.69,NA,NA,NA,7.69,0,0,0,2,0,0,0,0,0,0,0,0,2,0.018,1
Part,Gv,5,7/19/12,8/16/12,1,9,30,34,Poly,3,IM,NA,NA,14.72,NA,14.72,0,0,2,20,4,0,0,2,1,0,1,0,30,0.083,6
Part,Gg,5,7/19/12,8/16/12,1,9,30,34,Poly,3,IM,NA,NA,NA,7.62,7.62,4,2,8,33,1,0,0,3,0,0,0,0,51,0.111,6
Sum,All,15,7/19/12,8/16/12,1,9,30,34,Poly,3,IM,7.69,NA,14.72,7.62,30.03,4,2,10,55,5,0,0,5,1,0,1,0,83,0.212,8
Part,Cf,3.75,7/19/12,8/16/12,1,9,31,6,Poly,4,CM,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Part,Gt,3.75,7/19/12,8/16/12,1,9,31,6,Poly,4,CM,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Part,Gv,3.75,7/19/12,8/16/12,1,9,31,6,Poly,4,CM,NA,NA,7.26,NA,7.26,0,0,0,19,2,0,0,4,0,0,0,0,25,0.044,3
Part,Gg,3.75,7/19/12,8/16/12,1,9,31,6,Poly,4,CM,NA,NA,NA,5.23,5.23,0,0,2,26,2,0,0,2,1,0,0,0,33,0.089,5
Sum,All,15,7/19/12,8/16/12,1,9,31,6,Poly,4,CM,0,0,7.26,5.23,12.49,0,0,2,45,4,0,0,6,1,0,0,0,58,0.133,5
Part,Cf,3.75,7/19/12,8/16/12,1,9,32,31,Poly,4,CM,5.18,NA,NA,NA,5.18,0,0,0,0,0,0,0,3,0,0,0,0,3,0.002,1
Part,Gt,3.75,7/19/12,8/16/12,1,9,32,31,Poly,4,CM,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Part,Gv,3.75,7/19/12,8/16/12,1,9,32,31,Poly,4,CM,NA,NA,1.91,NA,1.91,0,0,0,1,0,0,0,0,0,0,0,0,1,0.002,1
Part,Gg,3.75,7/19/12,8/16/12,1,9,32,31,Poly,4,CM,NA,NA,NA,8.2,8.2,15,1,1,21,1,0,0,7,3,0,1,0,50,0.188,8
Sum,All,15,7/19/12,8/16/12,1,9,32,31,Poly,4,CM,5.18,0,1.91,8.2,15.29,15,1,1,22,1,0,0,10,3,0,1,0,54,0.192,8
Part,Cf,3.75,7/19/12,8/16/12,1,9,33,15,Poly,4,CM,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Part,Gt,3.75,7/19/12,8/16/12,1,9,33,15,Poly,4,CM,NA,2.06,NA,NA,2.06,2,0,1,9,0,0,0,0,3,0,1,0,16,0.037,5
Part,Gv,3.75,7/19/12,8/16/12,1,9,33,15,Poly,4,CM,NA,NA,1.57,NA,1.57,0,0,1,2,0,0,0,0,0,0,0,0,3,0.005,2
Part,Gg,3.75,7/19/12,8/16/12,1,9,33,15,Poly,4,CM,NA,NA,NA,6.05,6.05,1,0,1,63,2,0,0,4,0,0,0,0,71,0.249,5
Sum,All,15,7/19/12,8/16/12,1,9,33,15,Poly,4,CM,0,2.06,1.57,6.05,9.68,3,0,3,74,2,0,0,4,3,0,1,0,90,0.291,7
Part,Cf,3.75,7/19/12,8/16/12,1,9,34,13,Poly,4,CM,2.84,NA,NA,NA,2.84,2,0,1,1,0,0,0,1,0,0,1,0,6,0.001,5
Part,Gt,3.75,7/19/12,8/16/12,1,9,34,13,Poly,4,CM,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Part,Gv,3.75,7/19/12,8/16/12,1,9,34,13,Poly,4,CM,NA,NA,13.62,NA,13.62,0,0,0,22,1,0,0,1,1,0,0,0,25,0.058,4
Part,Gg,3.75,7/19/12,8/16/12,1,9,34,13,Poly,4,CM,NA,NA,NA,6.17,6.17,6,0,4,48,0,0,0,5,1,0,0,0,64,0.145,5
Sum,All,15,7/19/12,8/16/12,1,9,34,13,Poly,4,CM,2.84,0,13.62,6.17,22.63,8,0,5,71,1,0,0,7,2,0,1,0,95,0.204,7
Part,Cf,3.75,7/19/12,8/16/12,1,9,35,20,Poly,4,CM,8.85,NA,NA,NA,8.85,0,0,0,1,0,0,0,1,0,0,0,0,2,0.005,2
Part,Gt,3.75,7/19/12,8/16/12,1,9,35,20,Poly,4,CM,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Part,Gv,3.75,7/19/12,8/16/12,1,9,35,20,Poly,4,CM,NA,NA,2.06,NA,2.06,2,0,0,1,0,0,0,0,2,0,0,0,5,0.003,3
Part,Gg,3.75,7/19/12,8/16/12,1,9,35,20,Poly,4,CM,NA,NA,NA,4.66,4.66,7,1,1,28,1,0,0,3,0,0,0,0,41,0.178,6
Sum,All,15,7/19/12,8/16/12,1,9,35,20,Poly,4,CM,8.85,0,2.06,4.66,15.57,9,1,1,30,1,0,0,4,2,0,0,0,48,0.186,7
Sum,Cf,15,7/26/12,8/23/12,2,10,1,28,Mono,1,Cf,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sum,Cf,15,7/26/12,8/23/12,2,10,2,26,Mono,1,Cf,17.11,NA,NA,NA,17.11,1,0,0,2,0,0,0,0,0,0,0,0,3,0.002,2
Sum,Cf,15,7/26/12,8/23/12,2,10,3,12,Mono,1,Cf,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sum,Cf,15,7/26/12,8/23/12,2,10,4,21,Mono,1,Cf,15.98,NA,NA,NA,15.98,1,0,0,8,0,0,0,0,0,0,0,0,9,0.022,2
Sum,Cf,15,7/26/12,8/23/12,2,10,5,33,Mono,1,Cf,30.37,NA,NA,NA,30.37,2,0,0,8,0,0,0,0,0,0,0,0,10,0.053,2
Sum,Gt,15,7/26/12,8/23/12,2,10,6,29,Mono,1,Gt,NA,10.28,NA,NA,10.28,10,0,1,45,0,0,0,1,0,0,1,0,58,0.181,5
Sum,Gt,15,7/26/12,8/23/12,2,10,7,17,Mono,1,Gt,NA,6.77,NA,NA,6.77,4,0,2,13,8,0,0,1,0,1,0,0,29,0.045,6
Sum,Gt,15,7/26/12,8/23/12,2,10,8,3,Mono,1,Gt,NA,2.18,NA,NA,2.18,0,0,0,6,4,0,0,1,0,0,0,0,11,0.015,3
Sum,Gt,15,7/26/12,8/23/12,2,10,9,2,Mono,1,Gt,NA,21.38,NA,NA,21.38,16,0,0,48,11,1,0,1,0,0,0,0,77,0.128,5
Sum,Gt,15,7/26/12,8/23/12,2,10,10,5,Mono,1,Gt,NA,2.79,NA,NA,2.79,3,0,0,2,1,0,0,2,0,0,0,0,8,0.02,4
Sum,Gv,15,7/26/12,8/23/12,2,10,11,23,Mono,1,Gv,NA,NA,25.34,NA,25.34,6,0,0,85,9,0,0,7,0,1,1,0,109,0.287,6
Sum,Gv,15,7/26/12,8/23/12,2,10,12,11,Mono,1,Gv,NA,NA,25.61,NA,25.61,9,0,1,82,18,0,0,1,0,1,0,0,112,0.276,6
Sum,Gv,15,7/26/12,8/23/12,2,10,13,27,Mono,1,Gv,NA,NA,7.93,NA,7.93,6,0,1,7,5,0,0,0,1,0,0,0,20,0.023,5
Sum,Gv,15,7/26/12,8/23/12,2,10,14,32,Mono,1,Gv,NA,NA,19.17,NA,19.17,3,0,0,26,11,0,0,1,0,0,0,0,41,0.089,4
Sum,Gv,15,7/26/12,8/23/12,2,10,15,19,Mono,1,Gv,NA,NA,15.09,NA,15.09,8,0,1,25,3,1,0,5,0,0,0,0,43,0.087,6
Sum,Gg,15,7/26/12,8/23/12,2,10,16,9,Mono,1,Gg,NA,NA,NA,16.49,16.49,18,0,5,105,3,0,0,1,0,0,0,0,132,0.346,5
Sum,Gg,15,7/26/12,8/23/12,2,10,17,16,Mono,1,Gg,NA,NA,NA,3.07,3.07,0,0,0,7,2,0,0,0,0,0,0,0,9,0.026,2
Sum,Gg,15,7/26/12,8/23/12,2,10,18,22,Mono,1,Gg,NA,NA,NA,20.22,20.22,37,1,4,52,3,0,0,2,1,0,1,0,101,0.192,8
Sum,Gg,15,7/26/12,8/23/12,2,10,19,10,Mono,1,Gg,NA,NA,NA,17.09,17.09,39,0,12,91,1,1,0,1,2,0,0,0,147,0.272,7
Sum,Gg,15,7/26/12,8/23/12,2,10,20,30,Mono,1,Gg,NA,NA,NA,13.34,13.34,22,0,3,34,2,0,0,0,0,0,0,0,61,0.088,4
Part,Cf,5,7/26/12,8/23/12,2,10,21,8,Poly,3,NM,17.69,NA,NA,NA,17.69,3,0,0,13,0,0,0,0,0,0,0,0,16,0.039,2
Part,Gt,5,7/26/12,8/23/12,2,10,21,8,Poly,3,NM,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Part,Gg,5,7/26/12,8/23/12,2,10,21,8,Poly,3,NM,NA,NA,NA,7.57,7.57,4,0,1,46,2,0,0,3,1,0,0,0,57,0.111,6
Sum,All,15,7/26/12,8/23/12,2,10,21,8,Poly,3,NM,17.69,0,NA,7.57,25.26,7,0,1,59,2,0,0,3,1,0,0,0,73,0.15,6
Part,Cf,5,7/26/12,8/23/12,2,10,22,35,Poly,3,NM,7.5,NA,NA,NA,7.5,2,0,0,12,0,0,0,0,0,0,0,0,14,0.05,2
Part,Gt,5,7/26/12,8/23/12,2,10,22,35,Poly,3,NM,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Part,Gg,5,7/26/12,8/23/12,2,10,22,35,Poly,3,NM,NA,NA,NA,6.61,6.61,10,0,4,17,2,0,0,0,0,0,0,0,33,0.071,4
Sum,All,15,7/26/12,8/23/12,2,10,22,35,Poly,3,NM,7.5,0,NA,6.61,14.11,12,0,4,29,2,0,0,0,0,0,0,0,47,0.121,4
Part,Cf,5,7/26/12,8/23/12,2,10,23,7,Poly,3,NM,17.57,NA,NA,NA,17.57,1,0,0,29,0,0,0,1,0,0,1,0,32,0.092,4
Part,Gt,5,7/26/12,8/23/12,2,10,23,7,Poly,3,NM,NA,0.27,NA,NA,0.27,0,0,0,3,0,0,0,1,0,0,0,0,4,0.011,2
Part,Gg,5,7/26/12,8/23/12,2,10,23,7,Poly,3,NM,NA,NA,NA,8.23,8.23,5,0,0,38,1,0,0,2,1,0,0,0,47,0.121,5
Sum,All,15,7/26/12,8/23/12,2,10,23,7,Poly,3,NM,17.57,0.27,NA,8.23,26.07,6,0,0,70,1,0,0,4,1,0,1,0,83,0.224,6
Part,Cf,5,7/26/12,8/23/12,2,10,24,18,Poly,3,NM,19.78,NA,NA,NA,19.78,0,0,0,13,0,0,0,0,0,0,0,0,13,0.037,1
Part,Gt,5,7/26/12,8/23/12,2,10,24,18,Poly,3,NM,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Part,Gg,5,7/26/12,8/23/12,2,10,24,18,Poly,3,NM,NA,NA,NA,4.67,4.67,11,0,0,35,1,0,0,2,0,0,1,0,50,0.203,5
Sum,All,15,7/26/12,8/23/12,2,10,24,18,Poly,3,NM,19.78,0,NA,4.67,24.45,11,0,0,48,1,0,0,2,0,0,1,0,63,0.24,5
Part,Cf,5,7/26/12,8/23/12,2,10,25,24,Poly,3,NM,10.82,NA,NA,NA,10.82,0,0,0,7,1,0,0,0,0,0,0,0,8,0.062,2
Part,Gt,5,7/26/12,8/23/12,2,10,25,24,Poly,3,NM,NA,0.08,NA,NA,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Part,Gg,5,7/26/12,8/23/12,2,10,25,24,Poly,3,NM,NA,NA,NA,7.98,7.98,4,0,3,43,1,0,0,3,4,0,0,0,58,0.269,6
Sum,All,15,7/26/12,8/23/12,2,10,25,24,Poly,3,NM,10.82,0.08,NA,7.98,18.88,4,0,3,50,2,0,0,3,4,0,0,0,66,0.331,6
Part,Cf,5,7/26/12,8/23/12,2,10,26,25,Poly,3,IM,6.13,NA,NA,NA,6.13,1,0,0,1,0,0,0,0,1,0,0,0,3,0.003,3
Part,Gv,5,7/26/12,8/23/12,2,10,26,25,Poly,3,IM,NA,NA,16.01,NA,16.01,0,0,0,30,5,0,0,0,0,0,0,0,35,0.129,2
Part,Gg,5,7/26/12,8/23/12,2,10,26,25,Poly,3,IM,NA,NA,NA,6.35,6.35,5,0,1,43,1,0,0,3,0,0,0,0,53,0.158,5
Sum,All,15,7/26/12,8/23/12,2,10,26,25,Poly,3,IM,6.13,NA,16.01,6.35,28.49,6,0,1,74,6,0,0,3,1,0,0,0,91,0.29,6
Part,Cf,5,7/26/12,8/23/12,2,10,27,4,Poly,3,IM,12.91,NA,NA,NA,12.91,1,0,0,4,0,0,0,0,0,0,0,0,5,0.013,2
Part,Gv,5,7/26/12,8/23/12,2,10,27,4,Poly,3,IM,NA,NA,25.39,NA,25.39,1,0,0,20,9,0,0,0,0,0,0,0,30,0.069,3
Part,Gg,5,7/26/12,8/23/12,2,10,27,4,Poly,3,IM,NA,NA,NA,7.28,7.28,5,0,0,18,0,0,0,0,0,0,0,0,23,0.064,2
Sum,All,15,7/26/12,8/23/12,2,10,27,4,Poly,3,IM,12.91,NA,25.39,7.28,45.58,7,0,0,42,9,0,0,0,0,0,0,0,58,0.146,3
Part,Cf,5,7/26/12,8/23/12,2,10,28,14,Poly,3,IM,0.92,NA,NA,NA,0.92,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
Part,Gv,5,7/26/12,8/23/12,2,10,28,14,Poly,3,IM,NA,NA,7.09,NA,7.09,2,0,0,8,5,0,0,0,1,0,0,0,16,0.023,4
Part,Gg,5,7/26/12,8/23/12,2,10,28,14,Poly,3,IM,NA,NA,NA,6.48,6.48,12,0,1,31,2,0,0,0,1,0,0,0,47,0.093,5
Sum,All,15,7/26/12,8/23/12,2,10,28,14,Poly,3,IM,0.92,NA,7.09,6.48,14.49,14,0,2,39,7,0,0,0,2,0,0,0,64,0.116,5
Part,Cf,5,7/26/12,8/23/12,2,10,29,1,Poly,3,IM,3.34,NA,NA,NA,3.34,1,0,1,1,2,0,0,0,1,0,0,0,6,0.005,5
Part,Gv,5,7/26/12,8/23/12,2,10,29,1,Poly,3,IM,NA,NA,4.02,NA,4.02,0,0,1,13,3,0,0,0,0,0,0,0,17,0.053,3
Part,Gg,5,7/26/12,8/23/12,2,10,29,1,Poly,3,IM,NA,NA,NA,7.62,7.62,24,0,1,41,0,0,0,0,0,0,0,0,66,0.123,3
Sum,All,15,7/26/12,8/23/12,2,10,29,1,Poly,3,IM,3.34,NA,4.02,7.62,14.98,25,0,3,55,5,0,0,0,1,0,0,0,89,0.181,5
Part,Cf,5,7/26/12,8/23/12,2,10,30,34,Poly,3,IM,16.9,NA,NA,NA,16.9,3,0,0,14,1,0,0,0,0,0,0,1,19,0.088,4
Part,Gv,5,7/26/12,8/23/12,2,10,30,34,Poly,3,IM,NA,NA,24.53,NA,24.53,0,0,0,50,3,0,0,1,0,0,0,1,55,0.122,4
Part,Gg,5,7/26/12,8/23/12,2,10,30,34,Poly,3,IM,NA,NA,NA,9.15,9.15,18,0,0,28,1,0,0,0,1,0,1,0,49,0.079,5
Sum,All,15,7/26/12,8/23/12,2,10,30,34,Poly,3,IM,16.9,NA,24.53,9.15,50.58,21,0,0,92,5,0,0,1,1,0,1,2,123,0.289,7
Part,Cf,3.75,7/26/12,8/23/12,2,10,31,6,Poly,4,CM,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Part,Gt,3.75,7/26/12,8/23/12,2,10,31,6,Poly,4,CM,NA,3.08,NA,NA,3.08,0,0,0,2,2,0,0,0,0,0,0,0,4,0.01,2
Part,Gv,3.75,7/26/12,8/23/12,2,10,31,6,Poly,4,CM,NA,NA,2.69,NA,2.69,0,0,0,9,0,0,0,0,0,0,0,0,9,0.03,1
Part,Gg,3.75,7/26/12,8/23/12,2,10,31,6,Poly,4,CM,NA,NA,NA,7.44,7.44,4,0,2,31,0,0,0,2,0,0,1,0,40,0.096,5
Sum,All,15,7/26/12,8/23/12,2,10,31,6,Poly,4,CM,0,3.08,2.69,7.44,13.21,4,0,2,42,2,0,0,2,0,0,1,0,53,0.136,6
Part,Cf,3.75,7/26/12,8/23/12,2,10,32,31,Poly,4,CM,14.48,NA,NA,NA,14.48,1,0,0,3,0,0,0,0,0,0,0,0,4,0.006,2
Part,Gt,3.75,7/26/12,8/23/12,2,10,32,31,Poly,4,CM,NA,2.45,NA,NA,2.45,1,0,2,4,1,0,0,0,0,0,0,0,8,0.011,4
Part,Gv,3.75,7/26/12,8/23/12,2,10,32,31,Poly,4,CM,NA,NA,3.9,NA,3.9,4,1,2,6,6,0,0,1,0,0,0,0,20,0.018,6
Part,Gg,3.75,7/26/12,8/23/12,2,10,32,31,Poly,4,CM,NA,NA,NA,4.93,4.93,3,0,1,18,1,0,0,1,0,0,0,0,24,0.075,5
Sum,All,15,7/26/12,8/23/12,2,10,32,31,Poly,4,CM,14.48,2.45,3.9,4.93,25.76,9,1,5,31,8,0,0,2,0,0,0,0,56,0.11,6
Part,Cf,3.75,7/26/12,8/23/12,2,10,33,15,Poly,4,CM,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Part,Gt,3.75,7/26/12,8/23/12,2,10,33,15,Poly,4,CM,NA,0.76,NA,NA,0.76,2,0,0,1,0,0,0,1,1,0,0,0,5,0.007,4
Part,Gv,3.75,7/26/12,8/23/12,2,10,33,15,Poly,4,CM,NA,NA,8.11,NA,8.11,5,1,2,19,5,0,0,0,0,1,0,0,33,0.068,6
Part,Gg,3.75,7/26/12,8/23/12,2,10,33,15,Poly,4,CM,NA,NA,NA,6.3,6.3,6,0,1,16,1,0,0,0,1,1,2,0,28,0.129,7
Sum,All,15,7/26/12,8/23/12,2,10,33,15,Poly,4,CM,0,0.76,8.11,6.3,15.17,13,1,3,36,6,0,0,1,2,2,2,0,66,0.204,9
Part,Cf,3.75,7/26/12,8/23/12,2,10,34,13,Poly,4,CM,11.92,NA,NA,NA,11.92,1,0,1,6,0,0,0,0,0,0,0,0,8,0.02,3
Part,Gt,3.75,7/26/12,8/23/12,2,10,34,13,Poly,4,CM,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Part,Gv,3.75,7/26/12,8/23/12,2,10,34,13,Poly,4,CM,NA,NA,11.98,NA,11.98,2,1,0,24,5,0,0,0,0,1,0,0,33,0.138,5
Part,Gg,3.75,7/26/12,8/23/12,2,10,34,13,Poly,4,CM,NA,NA,NA,7.31,7.31,3,0,0,30,0,0,0,0,0,0,0,0,33,0.101,2
Sum,All,15,7/26/12,8/23/12,2,10,34,13,Poly,4,CM,11.92,0,11.98,7.31,31.21,6,1,1,60,5,0,0,0,0,1,0,0,74,0.259,6
Part,Cf,3.75,7/26/12,8/23/12,2,10,35,20,Poly,4,CM,6,NA,NA,NA,6,2,0,0,6,0,0,0,2,1,0,0,0,11,0.016,4
Part,Gt,3.75,7/26/12,8/23/12,2,10,35,20,Poly,4,CM,NA,0.24,NA,NA,0.24,0,0,0,2,0,0,0,0,0,0,0,0,2,0.004,1
Part,Gv,3.75,7/26/12,8/23/12,2,10,35,20,Poly,4,CM,NA,NA,1.86,NA,1.86,0,0,0,6,1,0,0,0,0,0,0,0,7,0.013,2
Part,Gg,3.75,7/26/12,8/23/12,2,10,35,20,Poly,4,CM,NA,NA,NA,6.53,6.53,9,1,1,17,1,0,0,1,0,0,0,0,30,0.058,6
Sum,All,15,7/26/12,8/23/12,2,10,35,20,Poly,4,CM,6,0.24,1.86,6.53,14.63,11,1,1,31,2,0,0,3,1,0,0,0,50,0.091,7
Sum,Cf,15,8/2/12,8/30/12,3,11,1,28,Mono,1,Cf,10.76,NA,NA,NA,10.76,1,0,0,13,0,0,0,0,0,0,0,0,14,0.045,2
Sum,Cf,15,8/2/12,8/30/12,3,11,2,26,Mono,1,Cf,1.55,NA,NA,NA,1.55,0,0,0,2,0,0,1,0,0,0,0,0,3,0.017,2
Sum,Cf,15,8/2/12,8/30/12,3,11,3,12,Mono,1,Cf,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sum,Cf,15,8/2/12,8/30/12,3,11,4,21,Mono,1,Cf,4.49,NA,NA,NA,4.49,0,0,0,6,0,0,0,0,0,0,0,0,6,0.023,1
Sum,Cf,15,8/2/12,8/30/12,3,11,5,33,Mono,1,Cf,16.54,NA,NA,NA,16.54,1,0,0,17,0,0,0,0,0,0,0,0,18,0.036,2
Sum,Gt,15,8/2/12,8/30/12,3,11,6,29,Mono,1,Gt,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sum,Gt,15,8/2/12,8/30/12,3,11,7,17,Mono,1,Gt,NA,15.81,NA,NA,15.81,1,1,0,24,6,0,0,0,0,0,1,0,33,0.524,5
Sum,Gt,15,8/2/12,8/30/12,3,11,8,3,Mono,1,Gt,NA,2.45,NA,NA,2.45,0,0,0,4,0,0,0,1,0,0,0,0,5,0.019,2
Sum,Gt,15,8/2/12,8/30/12,3,11,9,2,Mono,1,Gt,NA,3.5,NA,NA,3.5,0,0,0,2,0,0,0,0,0,0,0,0,2,0.008,1
Sum,Gt,15,8/2/12,8/30/12,3,11,10,5,Mono,1,Gt,NA,6.44,NA,NA,6.44,0,1,0,42,2,0,0,3,0,0,2,0,50,0.21,5
Sum,Gv,15,8/2/12,8/30/12,3,11,11,23,Mono,1,Gv,NA,NA,32.3,NA,32.3,3,0,0,88,17,0,1,0,0,6,4,0,119,0.609,6
Sum,Gv,15,8/2/12,8/30/12,3,11,12,11,Mono,1,Gv,NA,NA,48.21,NA,48.21,4,0,0,107,19,0,0,1,0,2,0,0,133,0.556,5
Sum,Gv,15,8/2/12,8/30/12,3,11,13,27,Mono,1,Gv,NA,NA,23.15,NA,23.15,1,0,1,87,14,0,0,0,0,1,2,0,106,0.619,6
Sum,Gv,15,8/2/12,8/30/12,3,11,14,32,Mono,1,Gv,NA,NA,18.43,NA,18.43,1,0,0,44,8,1,0,1,0,0,0,0,55,0.113,5
Sum,Gv,15,8/2/12,8/30/12,3,11,15,19,Mono,1,Gv,NA,NA,16.9,NA,16.9,1,0,0,26,11,0,0,0,0,0,1,0,39,0.116,4
Sum,Gg,15,8/2/12,8/30/12,3,11,16,9,Mono,1,Gg,NA,NA,NA,18.9,18.9,3,1,0,77,7,0,0,3,0,4,1,0,96,0.475,7
Sum,Gg,15,8/2/12,8/30/12,3,11,17,16,Mono,1,Gg,NA,NA,NA,16.26,16.26,15,0,1,46,1,1,0,1,0,0,8,0,73,0.221,7
Sum,Gg,15,8/2/12,8/30/12,3,11,18,22,Mono,1,Gg,NA,NA,NA,15.74,15.74,7,2,0,186,2,0,0,2,1,0,3,0,203,1.511,7
Sum,Gg,15,8/2/12,8/30/12,3,11,19,10,Mono,1,Gg,NA,NA,NA,8.73,8.73,3,1,1,68,0,1,0,1,1,0,0,1,77,0.242,8
Sum,Gg,15,8/2/12,8/30/12,3,11,20,30,Mono,1,Gg,NA,NA,NA,9.99,9.99,1,2,0,23,0,0,1,0,2,0,1,0,30,0.654,6
Part,Cf,5,8/2/12,8/30/12,3,11,21,8,Poly,3,NM,1.9,NA,NA,NA,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Part,Gt,5,8/2/12,8/30/12,3,11,21,8,Poly,3,NM,NA,5.37,NA,NA,5.37,0,0,0,7,0,0,0,0,0,0,0,0,7,0.018,1
Part,Gg,5,8/2/12,8/30/12,3,11,21,8,Poly,3,NM,NA,NA,NA,5.62,5.62,2,0,0,15,0,0,0,0,0,0,2,0,19,0.103,3
Sum,All,15,8/2/12,8/30/12,3,11,21,8,Poly,3,NM,1.9,5.37,NA,5.62,12.89,2,0,0,22,0,0,0,0,0,0,2,0,26,0.121,3
Part,Cf,5,8/2/12,8/30/12,3,11,22,35,Poly,3,NM,6.63,NA,NA,NA,6.63,2,0,0,2,0,0,0,0,1,0,0,0,5,0.007,3
Part,Gt,5,8/2/12,8/30/12,3,11,22,35,Poly,3,NM,NA,1.46,NA,NA,1.46,0,0,0,3,0,0,0,1,0,0,0,0,4,0.003,2
Part,Gg,5,8/2/12,8/30/12,3,11,22,35,Poly,3,NM,NA,NA,NA,7.47,7.47,6,0,1,96,1,0,0,0,0,0,0,0,104,0.434,4
Sum,All,15,8/2/12,8/30/12,3,11,22,35,Poly,3,NM,6.63,1.46,NA,7.47,15.56,8,0,1,101,1,0,0,1,1,0,0,0,113,0.444,6
Part,Cf,5,8/2/12,8/30/12,3,11,23,7,Poly,3,NM,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Part,Gt,5,8/2/12,8/30/12,3,11,23,7,Poly,3,NM,NA,0.51,NA,NA,0.51,0,0,1,1,0,0,0,0,0,0,0,0,2,-0.001,2
Part,Gg,5,8/2/12,8/30/12,3,11,23,7,Poly,3,NM,NA,NA,NA,4.89,4.89,0,0,2,10,1,0,0,1,0,0,0,0,14,0.025,4
Sum,All,15,8/2/12,8/30/12,3,11,23,7,Poly,3,NM,0,0.51,NA,4.89,5.4,0,0,3,11,1,0,0,1,0,0,0,0,16,0.024,4
Part,Cf,5,8/2/12,8/30/12,3,11,24,18,Poly,3,NM,3.62,NA,NA,NA,3.62,0,0,0,4,0,0,0,0,0,0,0,0,4,0.015,1
Part,Gt,5,8/2/12,8/30/12,3,11,24,18,Poly,3,NM,NA,1.03,NA,NA,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
